time,velocity
26.0600100000013,22.5013668262
26.0700100000013,22.4444600567
26.0800100000013,22.3847473129
26.0900100000013,22.3224824619
26.1000100000013,22.2579147724
26.1100100000013,22.1912887121
26.1200100000013,22.1228437685
26.1300100000013,22.0528142936
26.1400100000013,21.9814293719
26.1500100000013,21.9089127109
26.1600100000013,21.8354825537
26.1700100000013,21.7613516143
26.1800100000013,21.6867270325
26.1900100000013,21.6118103498
26.2000100000013,21.5367975047
26.2100100000013,21.4618788461
26.2200100000013,21.3872391643
26.2300100000013,21.3130577393
26.2400100000013,21.2395084039
26.2500100000013,21.166759622
26.2600100000013,21.0949745801
26.2700100000013,21.0243112923
26.2800100000013,20.9549227156
26.2900100000013,20.8869568769
26.3000100000013,20.8205570092
26.3100100000013,20.7558616961
26.3200100000013,20.6930050245
26.3300100000013,20.6321167432
26.3400100000013,20.5733224278
26.3500100000013,20.5167436506
26.3600100000013,20.4624981532
26.3700100000013,20.4107000237
26.3800100000013,20.361459875
26.3900100000013,20.3148850249
26.4000100000013,20.2710796767
26.4100100000013,20.2301450998
26.4200100000013,20.1921798088
26.4300100000013,20.1572797417
26.4400100000013,20.125538435
26.4500100000013,20.097047196
26.4600100000013,20.0718952707
26.4700100000013,20.0501700079
26.4800100000013,20.0319570169
26.4900100000013,20.0173403199
26.5000100000013,20.0064024964
26.5100100000013,19.9992248206
26.5200100000013,19.9958873895
26.5300100000014,19.9964692416
26.5400100000013,20.0010484641
26.5500100000014,20.0097022886
26.5600100000014,20.0225071739
26.5700100000014,20.0395388731
26.5800100000014,20.0608724855
26.5900100000014,20.0865824899
26.6000100000014,20.1167427586
26.6100100000014,20.1514265489
26.6200100000014,20.1907064705
26.6300100000014,20.2346544259
26.6400100000014,20.2833415202
26.6500100000014,20.3368379376
26.6600100000014,20.3952127804
26.6700100000014,20.4585338662
26.6800100000014,20.5268674777
26.6900100000014,20.6002780611
26.7000100000014,20.6788278649
26.7100100000014,20.762576513
26.7200100000014,20.851580504
26.7300100000014,20.9458926271
26.7400100000014,21.0455612847
26.7500100000014,21.1506297089
26.7600100000014,21.2611350606
26.7700100000014,21.3771073932
26.7800100000014,21.4985684665
26.7900100000014,21.6255303894
26.8000100000014,21.7579940703
26.8100100000014,21.8959474496
26.8200100000014,22.0393634858
26.8300100000014,22.1881978626
26.8400100000014,22.342386381
26.8500100000014,22.5018419927
26.8600100000014,22.6664514288
26.8700100000014,22.8360713675
26.8800100000014,23.0105240809
26.8900100000014,23.1895924877
26.9000100000014,23.3730145335
26.9100100000014,23.5604768051
26.9200100000014,23.7516072741
26.9300100000014,23.9459670509
26.9400100000014,24.143041011
26.9500100000014,24.3422271379
26.9600100000014,24.5428244046
26.9700100000014,24.7440189881
26.9800100000014,24.944868586
26.9900100000014,25.1442845674
27.0000100000014,25.3410116541
27.0100100000014,25.5336047861
27.0200100000014,25.720402773
27.0300100000014,25.8994982814
27.0400100000014,26.0687036408
27.0500100000014,26.2255118828
27.0600100000014,26.3670523466
27.0700100000014,26.4900400932
27.0800100000014,26.5907182721
27.0900100000014,26.6647924737
27.1000100000014,26.7073559789
27.1100100000014,26.7128046882
27.1200100000014,26.6747403748
27.1300100000014,26.5858607632
27.1400100000014,26.4378347932
27.1500100000014,26.221161299
27.1600100000014,25.9250092194
27.1700100000014,25.5370373896
27.1800100000015,25.043191962
27.1900100000015,24.4274796093
27.2000100000015,23.6717149389
27.2100100000015,22.7552410554
27.2200100000015,21.6546230856
27.2300100000015,20.3433158521
27.2400100000015,18.7913089908
27.2500100000015,16.9647559193
27.2600100000015,14.8255975927
27.2700100000015,12.3311984369
27.2800100000015,9.43402092504
